IndicatorID,IndicatorName,AreaCode,Sex,Age,Value,Count,Denominator,TimeperiodSortable
92835,People with type 2 diabetes who received a serum creatinine test,nE38000135,Persons,12+ yrs,85.1192475646624,12670,14885,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000136,Persons,12+ yrs,89.2923180366448,26560,29745,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000137,Persons,12+ yrs,82.9106029106029,9970,12025,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000141,Persons,12+ yrs,91.1941716819766,14395,15785,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000143,Persons,12+ yrs,88.4382107657316,11665,13190,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000146,Persons,12+ yrs,92.5172300623564,28190,30470,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000150,Persons,12+ yrs,90.3459737120411,29900,33095,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000153,Persons,12+ yrs,81.6969050160085,7655,9370,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000161,Persons,12+ yrs,83.5718374356039,7300,8735,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000163,Persons,12+ yrs,82.6017979904812,7810,9455,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000168,Persons,12+ yrs,79.4647733478973,7275,9155,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000170,Persons,12+ yrs,87.4821173104435,6115,6990,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000172,Persons,12+ yrs,84.7514743049705,10060,11870,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000173,Persons,12+ yrs,82.7242524916944,6225,7525,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000174,Persons,12+ yrs,89.2307692307692,14210,15925,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000175,Persons,12+ yrs,82.5086921636801,15425,18695,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000176,Persons,12+ yrs,87.8531896300612,15080,17165,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000185,Persons,12+ yrs,87.4056877539176,7530,8615,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000187,Persons,12+ yrs,81.6870629370629,9345,11440,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000188,Persons,12+ yrs,86.4962307440183,13195,15255,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000190,Persons,12+ yrs,86.8461370102867,19840,22845,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000194,Persons,12+ yrs,85.2572416774751,9860,11565,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000197,Persons,12+ yrs,85.3914704010185,13415,15710,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000200,Persons,12+ yrs,82.8164291701593,4940,5965,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000201,Persons,12+ yrs,87.4681491776697,18880,21585,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000204,Persons,12+ yrs,89.0489913544669,12360,13880,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000205,Persons,12+ yrs,80.1982714794103,15775,19670,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000208,Persons,12+ yrs,88.0831928049466,15670,17790,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000212,Persons,12+ yrs,90.2360515021459,25230,27960,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000215,Persons,12+ yrs,88.34903321765,17820,20170,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000217,Persons,12+ yrs,83.9212093449382,27480,32745,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000221,Persons,12+ yrs,86.3724434876211,20060,23225,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000222,Persons,12+ yrs,86.4059395587159,41315,47815,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000223,Persons,12+ yrs,86.9656890933487,22685,26085,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000225,Persons,12+ yrs,89.2510324813037,39980,44795,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000226,Persons,12+ yrs,84.8205625606208,8745,10310,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000227,Persons,12+ yrs,85.3959222380275,9005,10545,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000228,Persons,12+ yrs,83.0407777477721,15375,18515,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000230,Persons,12+ yrs,89.1021897810219,61035,68500,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000231,Persons,12+ yrs,90.0179856115108,45045,50040,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000232,Persons,12+ yrs,88.145968216598,37440,42475,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000233,Persons,12+ yrs,87.3011865690482,34580,39610,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000234,Persons,12+ yrs,90.4172006265129,31750,35115,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000235,Persons,12+ yrs,85.1925962981491,25545,29985,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000236,Persons,12+ yrs,85.0924797873519,38415,45145,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000237,Persons,12+ yrs,83.4666264272421,82970,99405,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000238,Persons,12+ yrs,90.1405539479124,43610,48380,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000239,Persons,12+ yrs,88.6065771488301,55100,62185,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000240,Persons,12+ yrs,84.4210390281727,65325,77380,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000241,Persons,12+ yrs,90.6348491670419,20130,22210,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000243,Persons,12+ yrs,89.6833773087071,50985,56850,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000244,Persons,12+ yrs,84.2146845043716,79945,94930,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000245,Persons,12+ yrs,85.2813852813853,62055,72765,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000246,Persons,12+ yrs,87.6604146100691,39960,45585,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000247,Persons,12+ yrs,89.8244752669694,36590,40735,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000248,Persons,12+ yrs,86.9970267591675,43890,50450,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000249,Persons,12+ yrs,87.7369722502061,47900,54595,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000251,Persons,12+ yrs,84.9477416946622,45515,53580,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000252,Persons,12+ yrs,87.3915776241358,34760,39775,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000253,Persons,12+ yrs,76.3721552878179,62755,82170,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000254,Persons,12+ yrs,87.7578051087985,23190,26425,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000255,Persons,12+ yrs,82.6004476989035,108855,131785,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000256,Persons,12+ yrs,85.8824677225276,132040,153745,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000257,Persons,12+ yrs,86.0725720384205,24195,28110,20200000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000006,Persons,12+ yrs,91.07587065,14645,16080,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000007,Persons,12+ yrs,89.81779207,12570,13995,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000008,Persons,12+ yrs,91.32985658,7005,7670,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000014,Persons,12+ yrs,89.28571429,10750,12040,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000015,Persons,12+ yrs,88.0538662,10135,11510,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000016,Persons,12+ yrs,88.33416959,17605,19930,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000021,Persons,12+ yrs,90.02298851,9790,10875,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000024,Persons,12+ yrs,87.67793594,9855,11240,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000025,Persons,12+ yrs,89.45114831,11490,12845,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000028,Persons,12+ yrs,88.34608593,7505,8495,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000030,Persons,12+ yrs,89.13857678,9520,10680,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000034,Persons,12+ yrs,89.39237899,8680,9710,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000044,Persons,12+ yrs,91.05011933,19075,20950,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000045,Persons,12+ yrs,92.03435698,39110,42495,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000049,Persons,12+ yrs,91.86757827,25530,27790,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000050,Persons,12+ yrs,89.09289617,20380,22875,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000051,Persons,12+ yrs,91.30663857,17330,18980,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000052,Persons,12+ yrs,90.62255796,17395,19195,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000053,Persons,12+ yrs,91.68141593,7770,8475,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000062,Persons,12+ yrs,90.20501139,31680,35120,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000068,Persons,12+ yrs,87.94808405,7115,8090,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000079,Persons,12+ yrs,91.85474292,27065,29465,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000080,Persons,12+ yrs,89.79173779,13150,14645,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000085,Persons,12+ yrs,90.2452777,16005,17735,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000086,Persons,12+ yrs,93.55900329,19900,21270,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000089,Persons,12+ yrs,92.37929946,29275,31690,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000091,Persons,12+ yrs,86.59793814,8400,9700,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000097,Persons,12+ yrs,92.24698236,29805,32310,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000101,Persons,12+ yrs,87.66535574,24520,27970,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000106,Persons,12+ yrs,92.9148835,19540,21030,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000117,Persons,12+ yrs,95.43345543,19540,20475,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000119,Persons,12+ yrs,91.86326432,9540,10385,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000122,Persons,12+ yrs,90.53228621,10375,11460,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000126,Persons,12+ yrs,89.77144998,11980,13345,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000127,Persons,12+ yrs,92.64761905,12160,13125,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000130,Persons,12+ yrs,90.09736405,18970,21055,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000135,Persons,12+ yrs,90.54937868,13845,15290,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000136,Persons,12+ yrs,91.62175404,28050,30615,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000137,Persons,12+ yrs,86.43175375,10670,12345,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000141,Persons,12+ yrs,94.05090463,15335,16305,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000143,Persons,12+ yrs,91.25085441,13350,14630,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000146,Persons,12+ yrs,93.68823717,29390,31370,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000150,Persons,12+ yrs,92.80319858,31335,33765,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000153,Persons,12+ yrs,87.21227621,8525,9775,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000161,Persons,12+ yrs,87.05815279,7635,8770,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000163,Persons,12+ yrs,92.33891426,9100,9855,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000168,Persons,12+ yrs,84.04255319,7900,9400,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000170,Persons,12+ yrs,93.25284091,6565,7040,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000172,Persons,12+ yrs,88.65634157,10590,11945,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000173,Persons,12+ yrs,89.51507208,6830,7630,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000174,Persons,12+ yrs,91.83297513,14955,16285,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000175,Persons,12+ yrs,89.57842367,17105,19095,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000176,Persons,12+ yrs,91.13534676,16295,17880,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000185,Persons,12+ yrs,90.46563193,8160,9020,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000187,Persons,12+ yrs,89.8020654,10435,11620,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000188,Persons,12+ yrs,91.82569975,14435,15720,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000190,Persons,12+ yrs,92.19315039,21670,23505,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000194,Persons,12+ yrs,89.89681857,10455,11630,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000197,Persons,12+ yrs,90.16139044,14525,16110,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000200,Persons,12+ yrs,88.90728477,5370,6040,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000201,Persons,12+ yrs,92.09052207,20550,22315,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000204,Persons,12+ yrs,92.97829037,13705,14740,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000205,Persons,12+ yrs,87.41919443,17580,20110,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000208,Persons,12+ yrs,90.17783858,16480,18275,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000212,Persons,12+ yrs,93.11966556,26730,28705,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000215,Persons,12+ yrs,92.15396003,18675,20265,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000217,Persons,12+ yrs,88.9230319,30385,34170,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000221,Persons,12+ yrs,89.28131417,21740,24350,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000222,Persons,12+ yrs,89.05161819,43475,48820,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000223,Persons,12+ yrs,89.52603862,22950,25635,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000225,Persons,12+ yrs,92.2953451,40250,43610,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000226,Persons,12+ yrs,91.81478017,9815,10690,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000227,Persons,12+ yrs,88.88374247,9595,10795,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000228,Persons,12+ yrs,89.76719004,16580,18470,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000230,Persons,12+ yrs,92.20891646,63910,69310,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000231,Persons,12+ yrs,92.25415134,46390,50285,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000232,Persons,12+ yrs,91.65514062,39760,43380,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000233,Persons,12+ yrs,90.71119357,36670,40425,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000234,Persons,12+ yrs,93.97741531,33705,35865,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000235,Persons,12+ yrs,91.13475177,28270,31020,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000236,Persons,12+ yrs,92.0413718,42270,45925,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000237,Persons,12+ yrs,87.90988497,92090,104755,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000238,Persons,12+ yrs,94.5521699,46080,48735,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000239,Persons,12+ yrs,92.67966661,58935,63590,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000240,Persons,12+ yrs,89.09368247,70090,78670,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000241,Persons,12+ yrs,94.56066946,21470,22705,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000243,Persons,12+ yrs,92.22662507,54695,59305,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000244,Persons,12+ yrs,88.57569055,86100,97205,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000245,Persons,12+ yrs,89.49762526,66895,74745,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000246,Persons,12+ yrs,90.02824245,41440,46030,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000247,Persons,12+ yrs,93.39009105,39490,42285,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000248,Persons,12+ yrs,91.25720426,46710,51185,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000249,Persons,12+ yrs,91.50117076,52755,57655,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000251,Persons,12+ yrs,88.81745744,49045,55220,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000252,Persons,12+ yrs,90.63447927,35855,39560,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000253,Persons,12+ yrs,89.55939832,75615,84430,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000254,Persons,12+ yrs,92.50044747,25840,27935,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000255,Persons,12+ yrs,87.79704797,118965,135500,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000256,Persons,12+ yrs,89.75518978,139870,155835,20210000
92835,People with type 2 diabetes who received a serum creatinine test,nE38000257,Persons,12+ yrs,90.15686951,26150,29005,20210000
92873,People with type 2 diabetes who received all 8 care processes,nE38000006,Persons,All ages,67.5,4039,5984,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000007,Persons,All ages,51.3,3474,6772,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000008,Persons,All ages,68.1,4208,6178,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000014,Persons,All ages,69.2,3764,5443,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000015,Persons,All ages,62.9,3941,6269,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000016,Persons,All ages,60.4,9433,15611,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000021,Persons,All ages,56.7,4762,8393,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000024,Persons,All ages,,,,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000025,Persons,All ages,69,3852,5580,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000028,Persons,All ages,54.8,103,188,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000030,Persons,All ages,51.9,4354,8392,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000034,Persons,All ages,45.8,1004,2191,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000044,Persons,All ages,73.6,3857,5243,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000045,Persons,All ages,63.6,13959,21945,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000049,Persons,All ages,57.3,7733,13499,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000050,Persons,All ages,58.8,3885,6608,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000051,Persons,All ages,59.2,3007,5078,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000052,Persons,All ages,70.3,4928,7007,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000053,Persons,All ages,63.2,1649,2608,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000062,Persons,All ages,65.1,14209,21833,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000068,Persons,All ages,57.6,2051,3563,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000079,Persons,All ages,60.6,7648,12628,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000080,Persons,All ages,,,,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000085,Persons,All ages,55.3,5368,9713,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000086,Persons,All ages,72.3,9286,12837,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000089,Persons,All ages,62.5,11193,17922,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000091,Persons,All ages,42.4,3447,8127,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000097,Persons,All ages,51.2,6339,12373,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000101,Persons,All ages,77.4,4770,6159,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000106,Persons,All ages,49.3,6333,12845,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000117,Persons,All ages,67.9,11071,16296,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000119,Persons,All ages,67.7,3424,5056,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000122,Persons,All ages,60.9,2968,4870,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000126,Persons,All ages,49.6,2785,5615,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000127,Persons,All ages,72.9,6642,9108,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000130,Persons,All ages,69,7719,11186,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000135,Persons,All ages,63.9,1957,3063,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000136,Persons,All ages,55.1,10536,19134,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000137,Persons,All ages,51.6,1301,2522,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000141,Persons,All ages,68.5,3061,4470,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000143,Persons,All ages,60.5,6001,9922,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000146,Persons,All ages,63.1,8674,13738,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000150,Persons,All ages,45.8,5090,11102,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000153,Persons,All ages,77.9,765,982,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000161,Persons,All ages,60.8,2683,4414,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000163,Persons,All ages,,,,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000168,Persons,All ages,48.4,2000,4129,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000170,Persons,All ages,69.2,3233,4671,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000172,Persons,All ages,52.6,3554,6763,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000173,Persons,All ages,63.8,757,1187,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000174,Persons,All ages,60.9,1648,2706,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000175,Persons,All ages,52.8,5010,9494,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000176,Persons,All ages,65.4,3183,4865,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000185,Persons,All ages,43.6,1956,4490,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000187,Persons,All ages,57.6,5883,10221,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000188,Persons,All ages,69.5,8007,11521,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000190,Persons,All ages,62.9,9918,15758,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000194,Persons,All ages,51.7,3187,6159,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000197,Persons,All ages,48.5,4278,8823,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000200,Persons,All ages,37.2,410,1103,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000201,Persons,All ages,56.1,2032,3623,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000204,Persons,All ages,57.3,4479,7813,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000205,Persons,All ages,62.4,5912,9477,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000208,Persons,All ages,54.3,719,1324,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000212,Persons,All ages,71.3,8138,11411,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000215,Persons,All ages,62.3,16965,27237,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000217,Persons,All ages,49.9018966644866,5341,10703,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000230,Persons,All ages,60.5536059303655,15357,25361,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000231,Persons,All ages,63.1300698171839,15643,24779,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000232,Persons,All ages,66.2162645218945,18524,27975,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000233,Persons,All ages,57.3496659242762,6180,10776,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000234,Persons,All ages,68.1450280806079,8251,12108,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000235,Persons,All ages,64.742288458682,13076,20197,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000236,Persons,All ages,63.7924111624172,12710,19924,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000237,Persons,All ages,54.2097065092638,13225,24396,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000238,Persons,All ages,59.0565324257894,12494,21156,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000240,Persons,All ages,54.3996055526056,14343,26366,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000241,Persons,All ages,65.1678123736353,8058,12365,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000243,Persons,All ages,62.7060081717717,22867,36467,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000244,Persons,All ages,46.9238110756768,20158,42959,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000245,Persons,All ages,42.7537836840162,11582,27090,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000246,Persons,All ages,46.8865898887371,7206,15369,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000247,Persons,All ages,63.8973339569691,10929,17104,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000248,Persons,All ages,64.6026460264603,21534,33333,20140000
92873,People with type 2 diabetes who received all 8 care processes,nE38000006,Persons,All ages,65.9,7696,11681,20150000
92873,People with type 2 diabetes who received all 8 care processes,nE38000007,Persons,All ages,42.8,3353,7831,20150000
92873,People with type 2 diabetes who received all 8 care processes,nE38000008,Persons,All ages,67.1,4486,6685,20150000
